grantee_clean,grantee_jcn,granter_ministry,granter_jcn,grant_date,grant_month,grant_year,amount,amount_est,competitive_bid,num_bidders,govt_reemployees,grant_name,grantee,grantee_detail,grant_type,description,contract_reason,npo_type,admin_division,filename
日本中毒情報センタ-茨城県つくば市天久保1丁目1番地1,6050005010703,MHLW,NA,2018-05-21,2018 May,2018,5999400,6100000,Competitive,2,NA,"支出負担行為担当官
厚生労働省医政局長
武田　俊彦
東京都千代田区霞が関１－２
－２",NA,公益財団法人日本中毒情報センター茨城県つくば市天久保１丁目１番地１,Goods and Services,平成30年度　ＮＢＣ災害・テロ対策研修事業,NA,公財,国認定,h30_youshiki2-3
日本中毒情報センタ－,6050005010703,MHLW,NA,2023-11-30,2023 Nov,2023,14995000,NA,-99,NA,NA,（項）医療提供体制確保対策費（目）中毒情報基盤整備事業費補助金,公益財団法人日本中毒情報センタ－,公益財団法人日本中毒情報センタ－,Subsidy,令和５年度中毒情報基盤整備事業費補助金,NA,-99,国認定,r5_youshiki1
日本中毒情報ｾﾝﾀｰ,6012705001563,MHLW,6012705001563,2020-02-01,2020 Feb,2020,8000,0,Negotiated,1,0,"国立研究開発法人国立精神・神経医療研究センター　理事長　水澤　英洋
東京都小平市小川東町4－1－1",NA,公益財団法人日本中毒情報ｾﾝﾀｰ,Goods and Services,中毒情報利用料,NA,公財,国認定,r2_youshiki3-4
日本乳業技術協会,8010005004178,MAFF,NA,2011-05-19,2011 May,2011,23004000,NA,-99,NA,NA,国産農畜産物・食農連携強化対策事業費補助金,財団法人日本乳業技術協会,財団法人日本乳業技術協会,Subsidy,国産農畜産物・食農連携強化対策事業推進費補助金,NA,特財,国所管,h23_youshiki1
日本乳業技術協会,8010005004178,METI,NA,2011-06-20,2011 Jun,2011,5775000,NA,-99,NA,NA,貿易円滑化事業費補助金,財団法人日本乳業技術協会,財団法人日本乳業技術協会,Subsidy,貿易円滑化事業費補助金（輸出品放射線量検査事業）,NA,特財,国所管,h23_youshiki1
日本乳業技術協会,8010005004178,METI,NA,2011-12-01,2011 Dec,2011,5200000,NA,-99,NA,NA,貿易円滑化事業費補助金,財団法人日本乳業技術協会,財団法人日本乳業技術協会,Subsidy,貿易円滑化事業費補助金（輸出品放射線量検査事業）,NA,特財,国所管,h23_youshiki1
日本乳業技術協会,8010005004178,MAFF,NA,2012-04-23,2012 Apr,2012,16103000,NA,-99,NA,NA,国産農畜産物・食農連携強化対策事業費補助金,公益財団法人日本乳業技術協会,公益財団法人日本乳業技術協会,Subsidy,国産農畜産物・食農連携強化対策事業推進費補助金,NA,公財,国所管,h24_youshiki1
日本乳業技術協会,8010005004178,METI,NA,2012-12-21,2012 Dec,2012,1730000,NA,-99,NA,NA,貿易円滑化事業費補助金,公益財団法人日本乳業技術協会,財団法人日本乳業技術協会,Subsidy,貿易円滑化事業費補助金（輸出品放射線量検査事業）,NA,特財,国所管,h24_youshiki1
日本乳業技術協会,8010005004178,MAFF,NA,2013-08-05,2013 Aug,2013,14493000,NA,-99,NA,NA,国産農畜産物・食農連携強化対策事業費補助金,公益財団法人日本乳業技術協会,公益財団法人日本乳業技術協会,Subsidy,国産農畜産物・食農連携強化対策事業推進費補助金,NA,公財,国所管,h25_youshiki1
日本乳業技術協会,8010005004178,MAFF,NA,2014-04-04,2014 Apr,2014,15614000,NA,-99,NA,NA,国産農畜産物・食農連携強化対策事業費補助金,公益財団法人日本乳業技術協会,公益財団法人日本乳業技術協会,Subsidy,乳製品国際規格策定・品質確保支援事業,NA,公財,国所管,h26_youshiki1
日本乳業技術協会,8010005004178,MAFF,NA,2015-04-23,2015 Apr,2015,14670000,NA,-99,NA,NA,国産農畜産物・食農連携強化対策事業費補助金,"公益財団法人日本乳業技術協会
",NA,Subsidy,乳製品国際規格策定・品質確保支援事業,NA,公財,国認定,h27_youshiki1
日本乳業技術協会,8010005004178,MAFF,NA,2016-04-27,2016 Apr,2016,10990000,NA,-99,NA,NA,国産農産物生産・供給体制強化対策事業費補助金,公益財団法人日本乳業技術協会,公益財団法人日本乳業技術協会,Subsidy,乳製品国際規格策定活動支援事業,NA,-99,国認定,h28_youshiki1
日本乳業技術協会,8010005004178,MAFF,NA,2017-05-19,2017 May,2017,10990000,NA,-99,NA,NA,国産農産物生産・供給体制強化対策事業費補助金,公益財団法人日本乳業技術協会,公益財団法人日本乳業技術協会,Subsidy,乳製品国際規格策定活動支援事業,NA,-99,国認定,h29_youshiki1
日本乳業技術協会,8010005004178,MAFF,NA,2018-04-17,2018 Apr,2018,9891000,NA,-99,NA,NA,国産農産物生産・供給体制強化対策事業費補助金,公益財団法人日本乳業技術協会,公益財団法人日本乳業技術協会,Subsidy,平成３０年度乳製品国際規格策定活動支援事業,NA,-99,国認定,h30_youshiki1
日本乳業技術協会,8010005004178,MHLW,NA,2018-09-06,2018 Sep,2018,995826,995826,Negotiated,1,0,"支出負担行為担当官
国立医薬品食品衛生研究所
総務部長　池元 伸孝
神奈川県川崎市川崎区殿町3ー25ー26
",NA,"公益財団法人日本乳業技術協会
東京都千代田区九段北1-14-19",Goods and Services,乳及び乳製品の試験法（乳脂肪分析法）の妥当性確認に係る分析業務　一式,NA,公財,国認定,h30_youshiki2-4
日本乳業技術協会,8010005004178,MHLW,NA,2019-01-30,2019 Jan,2019,901200,901200,Negotiated,1,0,"支出負担行為担当官
国立医薬品食品衛生研究所
総務部長　池元 伸孝
神奈川県川崎市川崎区殿町3ー25ー26",NA,"公益財団法人日本乳業技術協会
東京都千代田区九段北1-14-19",Goods and Services,濃縮乳、練乳、粉乳の乳脂肪分析法構築に係る分析業務　一式,NA,公財,国認定,h30_youshiki2-4
日本予防医学協会,NA,MHLW,NA,2011-05-24,2011 May,2011,10000000,NA,-99,NA,NA,"(項)特定疾患等対策費
(目)難病等情報提供事業費補助金",財団法人日本予防医学協会,(財)日本予防医学協会,Subsidy,アレルギー相談センター事業費補助金,NA,特財,国所管,h23_youshiki1
日本予防医学協会,NA,MOFA,NA,2012-04-02,2012 Apr,2012,49415000,0,Competitive,1,NA,"独立行政法人　国際協力機構
契約担当役　理事　小寺清
東京都千代田区二番町5-25",NA,"財団法人日本予防医学協会
東京都江東区毛利1-19-10",Goods and Services,平成24-H26年度JICA役職員に係る定期健康診断（単価契約）,NA,特財,国所管,h24_youshiki3-3
日本予防医学協会,NA,MHLW,NA,2012-05-23,2012 May,2012,10000000,NA,-99,NA,NA,"(項)特定疾患等対策費

(目)難病等情報提供事業費補助金",一般財団法人日本予防医学協会,(財団)日本予防医学協会,Subsidy,アレルギー相談センター事業,NA,特財,国所管,h24_youshiki1
日本交通,2020005008480,METI,2020005008480,2023-12-06,2023 Dec,2023,28503200,0,Negotiated,NA,0,"理事　西村 知泰 
神奈川県川崎市幸区大宮町1310",NA,"公益社団法人日本交通
計画協会
東京都文京区本郷三丁目
23番1号",Goods and Services,戦略的イノベーション創造プログラム（ＳＩＰ）第３期／スマートモビリティプラットフォームの構築／実践的なモビリティのリ・デザイン,NA,-99,NA,r5_youshiki3-4
日本交通公社,5010005018866,MLIT,NA,2011-04-28,2011 Apr,2011,98881245,98885272,Negotiated,3,0,"支出負担行為担当官
観光庁次長　武藤　　浩
東京都千代田区霞が関２－１－３",公益財団法人日本交通公社,（財）日本交通公社　　　　　　　　　　　　　　　　　　　　　　　　　東京都千代田区丸の内１－８－２,Goods and Services,「訪日外国人消費動向」の作成及び調査手法の評価・見直し,NA,公財,国所管,h23_youshiki2-4
日本交通公社,5010005018866,METI,NA,2011-05-31,2011 May,2011,28134301,NA,-99,NA,NA,地域新成長産業創出促進事業費補助金,公益財団法人日本交通公社,財団法人日本交通公社,Subsidy,平成２３年度地域新成長産業創出促進事業費補助金（地域新成長産業群創出事業）（広域関東圏観光交流ネットワーク形成事業）,NA,公財,国所管,h23_youshiki1
日本交通公社,5010005018866,MOE,NA,2011-06-30,2011 Jun,2011,12075000,0,Competitive,1,NA,"支出負担行為担当官
環境省大臣官房会計課長
弥元　伸也
東京都千代田区霞が関1-2-2",公益財団法人日本交通公社,"財団法人日本交通公社
東京都千代田区丸の内1-8-2",Goods and Services,平成23年度自然ふれあい地域活性化推進事業,NA,特財,国所管,h23_youshiki2-3
日本交通公社,5010005018866,MLIT,NA,2011-07-19,2011 Jul,2011,48891494,48891494,Negotiated,4,0,"支出負担行為担当官
観光庁次長　武藤　　浩
東京都千代田区霞が関２－１－３",公益財団法人日本交通公社,（財）日本交通公社                                        東京都千代田区丸の内１－８－２,Goods and Services,観光地域づくり人材育成ガイドライン業務,NA,公財,国所管,h23_youshiki2-4
日本交通公社,5010005018866,MLIT,NA,2011-07-19,2011 Jul,2011,23962192,23962192,Negotiated,2,0,"支出負担行為担当官
観光庁次長　武藤　　浩
東京都千代田区霞が関２－１－３",公益財団法人日本交通公社,（財）日本交通公社                                        東京都千代田区丸の内１－８－２,Goods and Services,大学等との連携による人材育成資料の作成等業務,NA,公財,国所管,h23_youshiki2-4
日本交通公社,5010005018866,MOE,NA,2011-10-05,2011 Oct,2011,5996550,0,Negotiated,NA,0,"分任支出負担行為担当官
北海道地方環境事務所
釧路自然環境事務所長
野口　明史
北海道釧路市幸町10-3釧路地方合同庁舎4階
",公益財団法人日本交通公社,"財団法人日本交通公社
東京都千代田区丸の内1-8-2",Goods and Services,平成23年度川湯地域協働型管理運営推進業務,NA,特財,国所管,h23_youshiki2-4
日本交通公社,5010005018866,MOE,NA,2011-10-07,2011 Oct,2011,4990650,0,Negotiated,1,0,"支出負担行為担当官
関東地方環境事務所総務課長
金井　伸尚
さいたま市中央区新都心11-2
明治安田生命さいたま新都心ビル18階",公益財団法人日本交通公社,"財団法人日本交通公社
東京都千代田区丸の内1-8-2",Goods and Services,平成23年度日光国立公園奥日光地域における協働型管理運営体制構築業務,NA,公財,国所管,h23_youshiki2-4
